stimulus_presentations_id,start_time,stop_time,duration,image_name,image_index,is_change,omitted,start_frame,end_frame,image_set
29,330.69922,330.94941,0.25018999999997504,im062,5,False,False,19288,19303.0,Natural_Images_Lum_Matched_set_training_2017.07.14
30,331.44987,331.70006,0.2501900000000319,im062,5,False,False,19333,19348.0,Natural_Images_Lum_Matched_set_training_2017.07.14
31,332.20051,332.45064,0.25013000000001284,im062,5,False,False,19378,19393.0,Natural_Images_Lum_Matched_set_training_2017.07.14
32,332.9511,333.20126,0.25015999999999394,im062,5,False,False,19423,19438.0,Natural_Images_Lum_Matched_set_training_2017.07.14
33,333.70167,333.9521,0.2504299999999944,im062,5,False,False,19468,19483.0,Natural_Images_Lum_Matched_set_training_2017.07.14
34,334.45226,334.70256,0.25029999999998154,im066,2,True,False,19513,19528.0,Natural_Images_Lum_Matched_set_training_2017.07.14
35,335.2029,335.45312,0.250220000000013,im066,2,False,False,19558,19573.0,Natural_Images_Lum_Matched_set_training_2017.07.14
36,335.95356,336.20372,0.25015999999999394,im066,2,False,False,19603,19618.0,Natural_Images_Lum_Matched_set_training_2017.07.14
37,336.70411,336.9543,0.25018999999997504,im066,2,False,False,19648,19663.0,Natural_Images_Lum_Matched_set_training_2017.07.14
38,337.45473,337.70495,0.250220000000013,im066,2,False,False,19693,19708.0,Natural_Images_Lum_Matched_set_training_2017.07.14
39,338.20537,338.45555,0.2501800000000003,im066,2,False,False,19738,19753.0,Natural_Images_Lum_Matched_set_training_2017.07.14
40,338.95597,339.20617,0.25020000000000664,im066,2,False,False,19783,19798.0,Natural_Images_Lum_Matched_set_training_2017.07.14
41,339.70671,339.9568,0.25009000000000015,im066,2,False,False,19828,19843.0,Natural_Images_Lum_Matched_set_training_2017.07.14
42,340.45724,340.70738,0.2501399999999876,im066,2,False,False,19873,19888.0,Natural_Images_Lum_Matched_set_training_2017.07.14
43,341.20779,341.45805,0.2502600000000257,im066,2,False,False,19918,19933.0,Natural_Images_Lum_Matched_set_training_2017.07.14
44,341.9584,342.2087,0.2503000000000384,im066,2,False,False,19963,19978.0,Natural_Images_Lum_Matched_set_training_2017.07.14
45,342.70905,342.95933,0.25028000000003203,im066,2,False,False,20008,20023.0,Natural_Images_Lum_Matched_set_training_2017.07.14
46,343.45963,343.70984,0.2502099999999814,im066,2,False,False,20053,20068.0,Natural_Images_Lum_Matched_set_training_2017.07.14
47,344.21026,344.46048,0.250220000000013,im066,2,False,False,20098,20113.0,Natural_Images_Lum_Matched_set_training_2017.07.14
48,344.96088,345.21107,0.2501900000000319,im066,2,False,False,20143,20158.0,Natural_Images_Lum_Matched_set_training_2017.07.14
49,345.71151,345.96165,0.25014000000004444,im066,2,False,False,20188,20203.0,Natural_Images_Lum_Matched_set_training_2017.07.14
50,346.46215,346.71227,0.25011999999998125,im066,2,False,False,20233,20248.0,Natural_Images_Lum_Matched_set_training_2017.07.14
51,347.21276,347.46293,0.2501699999999687,im066,2,False,False,20278,20293.0,Natural_Images_Lum_Matched_set_training_2017.07.14
52,347.96333,348.21355,0.250220000000013,im066,2,False,False,20323,20338.0,Natural_Images_Lum_Matched_set_training_2017.07.14
53,348.71396,348.96416,0.25020000000000664,im085,6,True,False,20368,20383.0,Natural_Images_Lum_Matched_set_training_2017.07.14
54,349.4645,349.71489,0.2503900000000385,im085,6,False,False,20413,20428.0,Natural_Images_Lum_Matched_set_training_2017.07.14
55,350.21515,350.46534,0.2501900000000319,im085,6,False,False,20458,20473.0,Natural_Images_Lum_Matched_set_training_2017.07.14
56,350.96578,351.21593,0.2501500000000192,im085,6,False,False,20503,20518.0,Natural_Images_Lum_Matched_set_training_2017.07.14
57,351.71638,351.96659,0.2502099999999814,im085,6,False,False,20548,20563.0,Natural_Images_Lum_Matched_set_training_2017.07.14
58,352.467,352.7172,0.25020000000000664,im085,6,False,False,20593,20608.0,Natural_Images_Lum_Matched_set_training_2017.07.14
59,353.2176,353.46782,0.250220000000013,im085,6,False,False,20638,20653.0,Natural_Images_Lum_Matched_set_training_2017.07.14
60,353.96849,354.21844,0.24995000000001255,im085,6,False,False,20683,20698.0,Natural_Images_Lum_Matched_set_training_2017.07.14
61,354.71887,354.96907,0.25020000000000664,im085,6,False,False,20728,20743.0,Natural_Images_Lum_Matched_set_training_2017.07.14
62,355.46948,355.71963,0.2501500000000192,im085,6,False,False,20773,20788.0,Natural_Images_Lum_Matched_set_training_2017.07.14
63,356.22005,356.47021,0.25015999999999394,im085,6,False,False,20818,20833.0,Natural_Images_Lum_Matched_set_training_2017.07.14
64,356.97068,357.22089,0.2502099999999814,im085,6,False,False,20863,20878.0,Natural_Images_Lum_Matched_set_training_2017.07.14
65,357.72128,357.97147,0.2501900000000319,im085,6,False,False,20908,20923.0,Natural_Images_Lum_Matched_set_training_2017.07.14
66,358.47189,358.72209,0.25020000000000664,im085,6,False,False,20953,20968.0,Natural_Images_Lum_Matched_set_training_2017.07.14
67,359.22248,359.47267,0.25018999999997504,im085,6,False,False,20998,21013.0,Natural_Images_Lum_Matched_set_training_2017.07.14
68,359.97307,360.23997,0.266900000000021,im085,6,False,False,21043,21059.0,Natural_Images_Lum_Matched_set_training_2017.07.14
69,360.74044,360.99061,0.25017000000002554,im085,6,False,False,21089,21104.0,Natural_Images_Lum_Matched_set_training_2017.07.14
70,361.49106,361.74122,0.25015999999999394,im085,6,False,False,21134,21149.0,Natural_Images_Lum_Matched_set_training_2017.07.14
71,362.24163,362.49185,0.250220000000013,im085,6,False,False,21179,21194.0,Natural_Images_Lum_Matched_set_training_2017.07.14
72,362.99241,363.24245,0.2500400000000127,im085,6,False,False,21224,21239.0,Natural_Images_Lum_Matched_set_training_2017.07.14
73,363.74284,363.99311,0.25027000000000044,im085,6,False,False,21269,21284.0,Natural_Images_Lum_Matched_set_training_2017.07.14
74,364.49344,364.74366,0.25021999999995614,im085,6,False,False,21314,21329.0,Natural_Images_Lum_Matched_set_training_2017.07.14
75,365.2441,365.49427,0.2501699999999687,im065,0,True,False,21359,21374.0,Natural_Images_Lum_Matched_set_training_2017.07.14
76,365.9947,366.2449,0.2501999999999498,im065,0,False,False,21404,21419.0,Natural_Images_Lum_Matched_set_training_2017.07.14
77,366.74533,366.99551,0.2501800000000003,im065,0,False,False,21449,21464.0,Natural_Images_Lum_Matched_set_training_2017.07.14
78,367.49592,367.74614,0.250220000000013,im065,0,False,False,21494,21509.0,Natural_Images_Lum_Matched_set_training_2017.07.14
79,368.24656,368.49676,0.25020000000000664,im065,0,False,False,21539,21554.0,Natural_Images_Lum_Matched_set_training_2017.07.14
80,368.99725,369.24734,0.25009000000000015,im065,0,False,False,21584,21599.0,Natural_Images_Lum_Matched_set_training_2017.07.14
81,369.74778,369.998,0.250220000000013,im065,0,False,False,21629,21644.0,Natural_Images_Lum_Matched_set_training_2017.07.14
82,370.49839,370.74873,0.2503400000000511,im065,0,False,False,21674,21689.0,Natural_Images_Lum_Matched_set_training_2017.07.14
83,371.24898,371.4992,0.25021999999995614,im065,0,False,False,21719,21734.0,Natural_Images_Lum_Matched_set_training_2017.07.14
84,371.99962,372.24984,0.250220000000013,im065,0,False,False,21764,21779.0,Natural_Images_Lum_Matched_set_training_2017.07.14
85,372.75017,373.00043,0.25025999999996884,im065,0,False,False,21809,21824.0,Natural_Images_Lum_Matched_set_training_2017.07.14
86,373.50084,373.75102,0.2501800000000003,im065,0,False,False,21854,21869.0,Natural_Images_Lum_Matched_set_training_2017.07.14
87,374.25146,374.50162,0.25015999999999394,im065,0,False,False,21899,21914.0,Natural_Images_Lum_Matched_set_training_2017.07.14
88,375.00204,375.25229,0.2502499999999941,im065,0,False,False,21944,21959.0,Natural_Images_Lum_Matched_set_training_2017.07.14
89,375.75265,376.00289,0.2502399999999625,im065,0,False,False,21989,22004.0,Natural_Images_Lum_Matched_set_training_2017.07.14
90,376.50329,376.75362,0.2503300000000195,im065,0,False,False,22034,22049.0,Natural_Images_Lum_Matched_set_training_2017.07.14
91,377.25386,377.50411,0.25025000000005093,im065,0,False,False,22079,22094.0,Natural_Images_Lum_Matched_set_training_2017.07.14
92,378.00449,378.25476,0.25027000000000044,im065,0,False,False,22124,22139.0,Natural_Images_Lum_Matched_set_training_2017.07.14
93,378.7551,379.00532,0.25021999999995614,im065,0,False,False,22169,22184.0,Natural_Images_Lum_Matched_set_training_2017.07.14
94,379.50571,379.75589,0.2501800000000003,im065,0,False,False,22214,22229.0,Natural_Images_Lum_Matched_set_training_2017.07.14
95,380.25635,380.50656,0.2502099999999814,im065,0,False,False,22259,22274.0,Natural_Images_Lum_Matched_set_training_2017.07.14
96,381.0071,381.2572,0.25010000000003174,im085,6,True,False,22304,22319.0,Natural_Images_Lum_Matched_set_training_2017.07.14
97,381.75764,382.00778,0.25014000000004444,im085,6,False,False,22349,22364.0,Natural_Images_Lum_Matched_set_training_2017.07.14
98,382.50814,382.7585,0.2503600000000006,im085,6,False,False,22394,22409.0,Natural_Images_Lum_Matched_set_training_2017.07.14
99,383.25878,383.50902,0.25024000000001934,im085,6,False,False,22439,22454.0,Natural_Images_Lum_Matched_set_training_2017.07.14
100,384.00938,384.25977,0.2503899999999817,im085,6,False,False,22484,22499.0,Natural_Images_Lum_Matched_set_training_2017.07.14
101,384.76001,385.01018,0.2501699999999687,im085,6,False,False,22529,22544.0,Natural_Images_Lum_Matched_set_training_2017.07.14
102,385.51064,385.76084,0.2501999999999498,im085,6,False,False,22574,22589.0,Natural_Images_Lum_Matched_set_training_2017.07.14
103,386.26123,386.51144,0.2502099999999814,im085,6,False,False,22619,22634.0,Natural_Images_Lum_Matched_set_training_2017.07.14
104,387.01185,387.26204,0.2501900000000319,im085,6,False,False,22664,22679.0,Natural_Images_Lum_Matched_set_training_2017.07.14
105,387.76244,388.01269,0.2502499999999941,im085,6,False,False,22709,22724.0,Natural_Images_Lum_Matched_set_training_2017.07.14
106,388.51307,388.76326,0.25018999999997504,im085,6,False,False,22754,22769.0,Natural_Images_Lum_Matched_set_training_2017.07.14
107,389.26371,389.51387,0.25015999999999394,im085,6,False,False,22799,22814.0,Natural_Images_Lum_Matched_set_training_2017.07.14
108,390.01436,390.26449,0.25013000000001284,im085,6,False,False,22844,22859.0,Natural_Images_Lum_Matched_set_training_2017.07.14
109,390.76493,391.01513,0.25020000000000664,im085,6,False,False,22889,22904.0,Natural_Images_Lum_Matched_set_training_2017.07.14
110,391.5155,391.76579,0.2502900000000068,im085,6,False,False,22934,22949.0,Natural_Images_Lum_Matched_set_training_2017.07.14
111,392.26611,392.51652,0.25040999999998803,im085,6,False,False,22979,22994.0,Natural_Images_Lum_Matched_set_training_2017.07.14
112,393.01671,393.26699,0.25028000000003203,im085,6,False,False,23024,23039.0,Natural_Images_Lum_Matched_set_training_2017.07.14
113,393.76735,394.01753,0.2501800000000003,im066,2,True,False,23069,23084.0,Natural_Images_Lum_Matched_set_training_2017.07.14
114,394.51796,394.76815,0.25018999999997504,im066,2,False,False,23114,23129.0,Natural_Images_Lum_Matched_set_training_2017.07.14
115,395.26859,395.51878,0.25018999999997504,im066,2,False,False,23159,23174.0,Natural_Images_Lum_Matched_set_training_2017.07.14
116,396.0194,396.2694,0.25,im066,2,False,False,23204,23219.0,Natural_Images_Lum_Matched_set_training_2017.07.14
117,396.76983,397.02004,0.2502099999999814,im066,2,False,False,23249,23264.0,Natural_Images_Lum_Matched_set_training_2017.07.14
118,397.52045,397.7706,0.2501500000000192,im066,2,False,False,23294,23309.0,Natural_Images_Lum_Matched_set_training_2017.07.14
119,398.27104,398.5212,0.25015999999999394,im066,2,False,False,23339,23354.0,Natural_Images_Lum_Matched_set_training_2017.07.14
120,399.02166,399.27186,0.25020000000000664,im066,2,False,False,23384,23399.0,Natural_Images_Lum_Matched_set_training_2017.07.14
121,399.77227,400.02251,0.25024000000001934,im066,2,False,False,23429,23444.0,Natural_Images_Lum_Matched_set_training_2017.07.14
122,400.52289,400.77325,0.2503600000000006,im066,2,False,False,23474,23489.0,Natural_Images_Lum_Matched_set_training_2017.07.14
123,401.27349,401.52367,0.2501800000000003,im066,2,False,False,23519,23534.0,Natural_Images_Lum_Matched_set_training_2017.07.14
124,402.02409,402.2743,0.2502099999999814,im066,2,False,False,23564,23579.0,Natural_Images_Lum_Matched_set_training_2017.07.14
125,402.77469,403.02494,0.2502499999999941,im066,2,False,False,23609,23624.0,Natural_Images_Lum_Matched_set_training_2017.07.14
126,403.52534,403.77548,0.2501399999999876,im066,2,False,False,23654,23669.0,Natural_Images_Lum_Matched_set_training_2017.07.14
127,404.27594,404.52612,0.2501800000000003,im066,2,False,False,23699,23714.0,Natural_Images_Lum_Matched_set_training_2017.07.14
128,405.0266,405.27674,0.25014000000004444,im066,2,False,False,23744,23759.0,Natural_Images_Lum_Matched_set_training_2017.07.14
129,405.7772,406.02738,0.2501800000000003,im066,2,False,False,23789,23804.0,Natural_Images_Lum_Matched_set_training_2017.07.14
130,406.52779,406.77799,0.25020000000000664,im066,2,False,False,23834,23849.0,Natural_Images_Lum_Matched_set_training_2017.07.14
131,407.27835,407.52873,0.25038000000000693,im066,2,False,False,23879,23894.0,Natural_Images_Lum_Matched_set_training_2017.07.14
132,408.029,408.2792,0.25020000000000664,im066,2,False,False,23924,23939.0,Natural_Images_Lum_Matched_set_training_2017.07.14
133,408.77961,409.02986,0.2502499999999941,im066,2,False,False,23969,23984.0,Natural_Images_Lum_Matched_set_training_2017.07.14
134,409.53027,409.78042,0.2501500000000192,im066,2,False,False,24014,24029.0,Natural_Images_Lum_Matched_set_training_2017.07.14
135,410.28079,410.53102,0.25022999999998774,im066,2,False,False,24059,24074.0,Natural_Images_Lum_Matched_set_training_2017.07.14
136,411.03147,411.28168,0.2502099999999814,im066,2,False,False,24104,24119.0,Natural_Images_Lum_Matched_set_training_2017.07.14
137,411.78207,412.03229,0.250220000000013,im066,2,False,False,24149,24164.0,Natural_Images_Lum_Matched_set_training_2017.07.14
138,412.53267,412.78287,0.25020000000000664,im066,2,False,False,24194,24209.0,Natural_Images_Lum_Matched_set_training_2017.07.14
139,413.28332,413.53349,0.2501699999999687,im066,2,False,False,24239,24254.0,Natural_Images_Lum_Matched_set_training_2017.07.14
140,414.034,414.28407,0.2500699999999938,im066,2,False,False,24284,24299.0,Natural_Images_Lum_Matched_set_training_2017.07.14
141,414.7845,415.0347,0.25020000000000664,im066,2,False,False,24329,24344.0,Natural_Images_Lum_Matched_set_training_2017.07.14
142,415.55188,415.80213,0.2502499999999941,im066,2,False,False,24375,24390.0,Natural_Images_Lum_Matched_set_training_2017.07.14
143,416.30239,416.55265,0.2502600000000257,im066,2,False,False,24420,24435.0,Natural_Images_Lum_Matched_set_training_2017.07.14
144,417.05303,417.30328,0.2502499999999941,im066,2,False,False,24465,24480.0,Natural_Images_Lum_Matched_set_training_2017.07.14
145,417.80363,418.05393,0.25029999999998154,im066,2,False,False,24510,24525.0,Natural_Images_Lum_Matched_set_training_2017.07.14
146,418.55427,418.80444,0.25017000000002554,im066,2,False,False,24555,24570.0,Natural_Images_Lum_Matched_set_training_2017.07.14
147,419.30489,419.55508,0.25018999999997504,im066,2,False,False,24600,24615.0,Natural_Images_Lum_Matched_set_training_2017.07.14
148,420.05546,420.30571,0.2502499999999941,im066,2,False,False,24645,24660.0,Natural_Images_Lum_Matched_set_training_2017.07.14
149,420.8062,421.05627,0.2500699999999938,im066,2,False,False,24690,24705.0,Natural_Images_Lum_Matched_set_training_2017.07.14
150,421.55673,421.80691,0.2501800000000003,im066,2,False,False,24735,24750.0,Natural_Images_Lum_Matched_set_training_2017.07.14
151,422.30735,422.55752,0.25017000000002554,im066,2,False,False,24780,24795.0,Natural_Images_Lum_Matched_set_training_2017.07.14
152,423.05798,423.30816,0.2501800000000003,im066,2,False,False,24825,24840.0,Natural_Images_Lum_Matched_set_training_2017.07.14
153,423.80854,424.05872,0.2501800000000003,im066,2,False,False,24870,24885.0,Natural_Images_Lum_Matched_set_training_2017.07.14
154,424.55914,424.80941,0.25027000000000044,im066,2,False,False,24915,24930.0,Natural_Images_Lum_Matched_set_training_2017.07.14
155,425.30975,425.56002,0.25027000000000044,im066,2,False,False,24960,24975.0,Natural_Images_Lum_Matched_set_training_2017.07.14
156,426.06037,426.31064,0.25027000000000044,im061,3,True,False,25005,25020.0,Natural_Images_Lum_Matched_set_training_2017.07.14
157,426.81101,427.06119,0.2501800000000003,im061,3,False,False,25050,25065.0,Natural_Images_Lum_Matched_set_training_2017.07.14
158,427.5616,427.8118,0.25020000000000664,im061,3,False,False,25095,25110.0,Natural_Images_Lum_Matched_set_training_2017.07.14
159,428.31221,428.56244,0.25022999999998774,im061,3,False,False,25140,25155.0,Natural_Images_Lum_Matched_set_training_2017.07.14
160,429.04634,429.29634,0.25,omitted,8,False,True,25184,,omitted
161,429.81344,430.06366,0.250220000000013,im061,3,False,False,25230,25245.0,Natural_Images_Lum_Matched_set_training_2017.07.14
162,430.56409,430.81428,0.25018999999997504,im061,3,False,False,25275,25290.0,Natural_Images_Lum_Matched_set_training_2017.07.14
163,431.3147,431.56489,0.25018999999997504,im061,3,False,False,25320,25335.0,Natural_Images_Lum_Matched_set_training_2017.07.14
164,432.06527,432.31552,0.2502499999999941,im061,3,False,False,25365,25380.0,Natural_Images_Lum_Matched_set_training_2017.07.14
165,432.81592,433.06609,0.2501699999999687,im061,3,False,False,25410,25425.0,Natural_Images_Lum_Matched_set_training_2017.07.14
166,433.56646,433.8167,0.25024000000001934,im061,3,False,False,25455,25470.0,Natural_Images_Lum_Matched_set_training_2017.07.14
167,434.31713,434.56734,0.2502099999999814,im061,3,False,False,25500,25515.0,Natural_Images_Lum_Matched_set_training_2017.07.14
168,435.06772,435.31793,0.2502099999999814,im061,3,False,False,25545,25560.0,Natural_Images_Lum_Matched_set_training_2017.07.14
169,435.81832,436.06857,0.2502499999999941,im061,3,False,False,25590,25605.0,Natural_Images_Lum_Matched_set_training_2017.07.14
170,436.56897,436.81918,0.25021000000003824,im061,3,False,False,25635,25650.0,Natural_Images_Lum_Matched_set_training_2017.07.14
171,437.3196,437.56976,0.25015999999999394,im061,3,False,False,25680,25695.0,Natural_Images_Lum_Matched_set_training_2017.07.14
172,438.07019,438.32038,0.25018999999997504,im061,3,False,False,25725,25740.0,Natural_Images_Lum_Matched_set_training_2017.07.14
173,438.8208,439.07104,0.2502399999999625,im061,3,False,False,25770,25785.0,Natural_Images_Lum_Matched_set_training_2017.07.14
174,439.57145,439.82161,0.25015999999999394,im061,3,False,False,25815,25830.0,Natural_Images_Lum_Matched_set_training_2017.07.14
175,440.322,440.57222,0.250220000000013,im061,3,False,False,25860,25875.0,Natural_Images_Lum_Matched_set_training_2017.07.14
176,441.07262,441.32286,0.25024000000001934,im061,3,False,False,25905,25920.0,Natural_Images_Lum_Matched_set_training_2017.07.14
177,441.82325,442.07345,0.25020000000000664,im061,3,False,False,25950,25965.0,Natural_Images_Lum_Matched_set_training_2017.07.14
178,442.57386,442.82405,0.25018999999997504,im061,3,False,False,25995,26010.0,Natural_Images_Lum_Matched_set_training_2017.07.14
179,443.32446,443.57465,0.2501900000000319,im061,3,False,False,26040,26055.0,Natural_Images_Lum_Matched_set_training_2017.07.14
180,444.07511,444.3253,0.2501900000000319,im061,3,False,False,26085,26100.0,Natural_Images_Lum_Matched_set_training_2017.07.14
181,444.82575,445.0759,0.25014999999996235,im061,3,False,False,26130,26145.0,Natural_Images_Lum_Matched_set_training_2017.07.14
182,445.57636,445.82651,0.25014999999996235,im061,3,False,False,26175,26190.0,Natural_Images_Lum_Matched_set_training_2017.07.14
183,446.32688,446.5774,0.2505199999999945,im061,3,False,False,26220,26235.0,Natural_Images_Lum_Matched_set_training_2017.07.14
184,447.07749,447.32778,0.2502900000000068,im061,3,False,False,26265,26280.0,Natural_Images_Lum_Matched_set_training_2017.07.14
185,447.82816,448.07836,0.2501999999999498,im061,3,False,False,26310,26325.0,Natural_Images_Lum_Matched_set_training_2017.07.14
186,448.57875,448.82895,0.25020000000000664,im061,3,False,False,26355,26370.0,Natural_Images_Lum_Matched_set_training_2017.07.14
187,449.32942,449.57959,0.2501699999999687,im061,3,False,False,26400,26415.0,Natural_Images_Lum_Matched_set_training_2017.07.14
188,450.08,450.33021,0.25021000000003824,im061,3,False,False,26445,26460.0,Natural_Images_Lum_Matched_set_training_2017.07.14
189,450.83078,451.08082,0.2500400000000127,im061,3,False,False,26490,26505.0,Natural_Images_Lum_Matched_set_training_2017.07.14
190,451.58129,451.8314,0.25010999999994965,im061,3,False,False,26535,26550.0,Natural_Images_Lum_Matched_set_training_2017.07.14
191,452.33184,452.58199,0.2501500000000192,im061,3,False,False,26580,26595.0,Natural_Images_Lum_Matched_set_training_2017.07.14
192,453.08243,453.33265,0.250220000000013,im066,2,True,False,26625,26640.0,Natural_Images_Lum_Matched_set_training_2017.07.14
193,453.83308,454.08331,0.25022999999998774,im066,2,False,False,26670,26685.0,Natural_Images_Lum_Matched_set_training_2017.07.14
194,454.58366,454.8339,0.25024000000001934,im066,2,False,False,26715,26730.0,Natural_Images_Lum_Matched_set_training_2017.07.14
195,455.33427,455.58457,0.25029999999998154,im066,2,False,False,26760,26775.0,Natural_Images_Lum_Matched_set_training_2017.07.14
196,456.08487,456.33509,0.25021999999995614,im066,2,False,False,26805,26820.0,Natural_Images_Lum_Matched_set_training_2017.07.14
197,456.83546,457.0857,0.2502399999999625,im066,2,False,False,26850,26865.0,Natural_Images_Lum_Matched_set_training_2017.07.14
198,457.58611,457.83628,0.2501699999999687,im066,2,False,False,26895,26910.0,Natural_Images_Lum_Matched_set_training_2017.07.14
199,458.33672,458.5869,0.2501800000000003,im066,2,False,False,26940,26955.0,Natural_Images_Lum_Matched_set_training_2017.07.14
200,459.08739,459.33758,0.25018999999997504,im066,2,False,False,26985,27000.0,Natural_Images_Lum_Matched_set_training_2017.07.14
201,459.83797,460.08814,0.25017000000002554,im066,2,False,False,27030,27045.0,Natural_Images_Lum_Matched_set_training_2017.07.14
202,460.58858,460.83894,0.2503600000000006,im066,2,False,False,27075,27090.0,Natural_Images_Lum_Matched_set_training_2017.07.14
203,461.33916,461.58945,0.2502900000000068,im066,2,False,False,27120,27135.0,Natural_Images_Lum_Matched_set_training_2017.07.14
204,462.08979,462.34001,0.250220000000013,im066,2,False,False,27165,27180.0,Natural_Images_Lum_Matched_set_training_2017.07.14
205,462.8404,463.09056,0.25015999999999394,im066,2,False,False,27210,27225.0,Natural_Images_Lum_Matched_set_training_2017.07.14
206,463.57441,463.82441,0.25,omitted,8,False,True,27254,,omitted
207,464.34164,464.59179,0.2501500000000192,im066,2,False,False,27300,27315.0,Natural_Images_Lum_Matched_set_training_2017.07.14
208,465.0924,465.34245,0.25004999999998745,im066,2,False,False,27345,27360.0,Natural_Images_Lum_Matched_set_training_2017.07.14
209,465.84291,466.09304,0.250129999999956,im066,2,False,False,27390,27405.0,Natural_Images_Lum_Matched_set_training_2017.07.14
210,466.59349,466.84367,0.2501800000000003,im066,2,False,False,27435,27450.0,Natural_Images_Lum_Matched_set_training_2017.07.14
211,467.34407,467.59431,0.25024000000001934,im066,2,False,False,27480,27495.0,Natural_Images_Lum_Matched_set_training_2017.07.14
212,468.09467,468.34492,0.2502499999999941,im066,2,False,False,27525,27540.0,Natural_Images_Lum_Matched_set_training_2017.07.14
213,468.84531,469.09548,0.25017000000002554,im066,2,False,False,27570,27585.0,Natural_Images_Lum_Matched_set_training_2017.07.14
214,469.57918,469.82918,0.25,omitted,8,False,True,27614,,omitted
215,470.34654,470.59674,0.25020000000000664,im066,2,False,False,27660,27675.0,Natural_Images_Lum_Matched_set_training_2017.07.14
216,471.09711,471.34731,0.25020000000000664,im066,2,False,False,27705,27720.0,Natural_Images_Lum_Matched_set_training_2017.07.14
217,471.84773,472.09797,0.2502399999999625,im066,2,False,False,27750,27765.0,Natural_Images_Lum_Matched_set_training_2017.07.14
218,472.59832,472.84857,0.2502499999999941,im066,2,False,False,27795,27810.0,Natural_Images_Lum_Matched_set_training_2017.07.14
219,473.34902,473.59917,0.2501500000000192,im066,2,False,False,27840,27855.0,Natural_Images_Lum_Matched_set_training_2017.07.14
