stimulus_presentations_id,start_time,stop_time,duration,image_name,image_index,is_change,omitted,start_frame,end_frame,image_set
3073,2612.37725,2612.62746,0.2502100000001519,im085,6,False,False,156271,156286.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3074,2613.12786,2613.37804,0.2501800000000003,im085,6,False,False,156316,156331.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3075,2613.87846,2614.12869,0.2502300000001014,im085,6,False,False,156361,156376.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3076,2614.62909,2614.8793,0.2502100000001519,im085,6,False,False,156406,156421.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3077,2615.3797,2615.62992,0.2502199999998993,im085,6,False,False,156451,156466.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3078,2616.13031,2616.38051,0.2501999999999498,im085,6,False,False,156496,156511.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3079,2616.88091,2617.13113,0.25022000000035405,im085,6,False,False,156541,156556.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3080,2617.63152,2617.88174,0.2502199999998993,im085,6,False,False,156586,156601.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3081,2618.38215,2618.63234,0.2501900000002024,im085,6,False,False,156631,156646.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3082,2619.13275,2619.38296,0.2502099999996972,im085,6,False,False,156676,156691.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3083,2619.88338,2620.13357,0.25018999999974767,im085,6,False,False,156721,156736.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3084,2620.63399,2620.88419,0.25020000000040454,im085,6,False,False,156766,156781.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3085,2621.3846,2621.63479,0.2501900000002024,im085,6,False,False,156811,156826.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3086,2622.13521,2622.38542,0.2502100000001519,im085,6,False,False,156856,156871.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3087,2622.88581,2623.13603,0.2502199999998993,im085,6,False,False,156901,156916.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3088,2623.63644,2623.88664,0.2501999999999498,im085,6,False,False,156946,156961.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3089,2624.38705,2624.63762,0.2505700000001525,im085,6,False,False,156991,157006.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3090,2625.13802,2625.38812,0.25010000000020227,im085,6,False,False,157036,157051.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3091,2625.88828,2626.13848,0.2501999999999498,im085,6,False,False,157081,157096.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3092,2626.63886,2626.88906,0.2501999999999498,im085,6,False,False,157126,157141.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3093,2627.3895,2627.63969,0.25018999999974767,im085,6,False,False,157171,157186.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3094,2628.1401,2628.3903,0.2501999999999498,im085,6,False,False,157216,157231.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3095,2628.89111,2629.14126,0.25014999999984866,im085,6,False,False,157261,157276.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3096,2629.64132,2629.89154,0.2502199999998993,im085,6,False,False,157306,157321.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3097,2630.39195,2630.64214,0.25018999999974767,im085,6,False,False,157351,157366.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3098,2631.14255,2631.39275,0.2501999999999498,im085,6,False,False,157396,157411.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3099,2631.89318,2632.14339,0.2502100000001519,im085,6,False,False,157441,157456.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3100,2632.64416,2632.89422,0.25006000000030326,im085,6,False,False,157486,157501.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3101,2633.39466,2633.6446,0.24994000000015149,im085,6,False,False,157531,157546.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3102,2634.14501,2634.39522,0.2502099999996972,im085,6,False,False,157576,157591.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3103,2634.89562,2635.14583,0.2502100000001519,im085,6,False,False,157621,157636.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3104,2635.64624,2635.89644,0.2501999999999498,im085,6,False,False,157666,157681.0,Natural_Images_Lum_Matched_set_training_2017.07.14
3105,2636.39685,2636.64732,0.25046999999995023,im085,6,False,False,157711,157726.0,Natural_Images_Lum_Matched_set_training_2017.07.14
